Letter,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_mcp_x,index_mcp_y,index_pip_x,index_pip_y,index_dip_x,index_dip_y,index_tip_x,index_tip_y,middle_mcp_x,middle_mcp_y,middle_pip_x,middle_pip_y,middle_dip_x,middle_dip_y,middle_tip_x,middle_tip_y,ring_mcp_x,ring_mcp_y,ring_pip_x,ring_pip_y,ring_dip_x,ring_dip_y,ring_tip_x,ring_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
delete,0.09428571428571429,0.4828571428571429,0.15428571428571428,0.34285714285714286,0.26285714285714284,0.24285714285714285,0.38571428571428573,0.21428571428571427,0.4714285714285714,0.24285714285714285,0.3742857142857143,0.28,0.5485714285714286,0.3,0.6428571428571429,0.3171428571428571,0.7142857142857143,0.3314285714285714,0.38857142857142857,0.3628571428571429,0.58,0.37142857142857144,0.6885714285714286,0.38285714285714284,0.7657142857142857,0.3914285714285714,0.38857142857142857,0.44857142857142857,0.5628571428571428,0.44857142857142857,0.66,0.4542857142857143,0.7314285714285714,0.4542857142857143,0.37142857142857144,0.5342857142857143,0.5114285714285715,0.5228571428571429,0.5885714285714285,0.5171428571428571,0.6485714285714286,0.5085714285714286
delete,0.09142857142857143,0.4828571428571429,0.15428571428571428,0.34,0.26571428571428574,0.24,0.3942857142857143,0.21142857142857144,0.4857142857142857,0.2342857142857143,0.36857142857142855,0.27714285714285714,0.5485714285714286,0.29714285714285715,0.6457142857142857,0.3171428571428571,0.7171428571428572,0.3314285714285714,0.38571428571428573,0.36,0.58,0.37142857142857144,0.6885714285714286,0.38285714285714284,0.7657142857142857,0.3914285714285714,0.38285714285714284,0.44857142857142857,0.56,0.44857142857142857,0.6628571428571428,0.4514285714285714,0.7342857142857143,0.4514285714285714,0.3657142857142857,0.5342857142857143,0.5085714285714286,0.5228571428571429,0.5857142857142857,0.5171428571428571,0.6457142857142857,0.5114285714285715
delete,0.09142857142857143,0.4857142857142857,0.15428571428571428,0.34,0.26,0.24285714285714285,0.38857142857142857,0.21428571428571427,0.48,0.24,0.36857142857142855,0.27714285714285714,0.5457142857142857,0.29714285714285715,0.6428571428571429,0.3171428571428571,0.7142857142857143,0.3314285714285714,0.38571428571428573,0.36,0.5771428571428572,0.37142857142857144,0.6857142857142857,0.38285714285714284,0.7628571428571429,0.3914285714285714,0.38285714285714284,0.44857142857142857,0.56,0.44857142857142857,0.66,0.4514285714285714,0.7314285714285714,0.4514285714285714,0.36857142857142855,0.5342857142857143,0.5085714285714286,0.52,0.5885714285714285,0.5142857142857142,0.6485714285714286,0.5085714285714286
delete,0.09428571428571429,0.4857142857142857,0.15714285714285714,0.34,0.26571428571428574,0.24,0.3914285714285714,0.21142857142857144,0.48,0.24,0.37142857142857144,0.28,0.5485714285714286,0.3,0.6457142857142857,0.3171428571428571,0.72,0.3314285714285714,0.38571428571428573,0.3628571428571429,0.5771428571428572,0.37142857142857144,0.6857142857142857,0.38285714285714284,0.7657142857142857,0.3914285714285714,0.38285714285714284,0.44857142857142857,0.56,0.44857142857142857,0.66,0.4514285714285714,0.7342857142857143,0.4514285714285714,0.3657142857142857,0.5342857142857143,0.5085714285714286,0.5228571428571429,0.5857142857142857,0.5171428571428571,0.6485714285714286,0.5114285714285715
delete,0.09428571428571429,0.49142857142857144,0.15714285714285714,0.3457142857142857,0.26,0.24571428571428572,0.38,0.21142857142857144,0.4685714285714286,0.23714285714285716,0.36857142857142855,0.2714285714285714,0.5457142857142857,0.29714285714285715,0.6428571428571429,0.3171428571428571,0.7142857142857143,0.33714285714285713,0.38571428571428573,0.35428571428571426,0.58,0.36857142857142855,0.6914285714285714,0.38285714285714284,0.7685714285714286,0.3914285714285714,0.38285714285714284,0.44285714285714284,0.5657142857142857,0.44571428571428573,0.6657142857142857,0.4514285714285714,0.74,0.4514285714285714,0.36857142857142855,0.5314285714285715,0.5142857142857142,0.5228571428571429,0.5942857142857143,0.5171428571428571,0.6571428571428571,0.5114285714285715
delete,0.09428571428571429,0.48,0.15714285714285714,0.3342857142857143,0.26571428571428574,0.24,0.38857142857142857,0.21428571428571427,0.4657142857142857,0.24285714285714285,0.37142857142857144,0.2714285714285714,0.5457142857142857,0.3,0.64,0.32,0.7085714285714285,0.33714285714285713,0.38571428571428573,0.35714285714285715,0.5771428571428572,0.3742857142857143,0.6857142857142857,0.38857142857142857,0.7657142857142857,0.39714285714285713,0.38571428571428573,0.44571428571428573,0.56,0.44857142857142857,0.6657142857142857,0.4542857142857143,0.7428571428571429,0.4514285714285714,0.3742857142857143,0.5342857142857143,0.5142857142857142,0.5257142857142857,0.5971428571428572,0.52,0.6628571428571428,0.5142857142857142
delete,0.09714285714285714,0.48,0.15714285714285714,0.3342857142857143,0.26,0.2342857142857143,0.38571428571428573,0.21142857142857144,0.4714285714285714,0.23714285714285716,0.36857142857142855,0.27714285714285714,0.5428571428571428,0.29714285714285715,0.6428571428571429,0.3142857142857143,0.7142857142857143,0.3342857142857143,0.38571428571428573,0.36,0.5771428571428572,0.3742857142857143,0.6885714285714286,0.38571428571428573,0.7685714285714286,0.39714285714285713,0.38571428571428573,0.44857142857142857,0.56,0.4514285714285714,0.6628571428571428,0.4542857142857143,0.74,0.4542857142857143,0.3742857142857143,0.5342857142857143,0.5142857142857142,0.5257142857142857,0.5942857142857143,0.52,0.6628571428571428,0.5142857142857142
delete,0.1,0.48,0.15714285714285714,0.3342857142857143,0.2571428571428571,0.2342857142857143,0.38,0.21142857142857144,0.46,0.24,0.36857142857142855,0.2742857142857143,0.54,0.29428571428571426,0.6371428571428571,0.3142857142857143,0.7057142857142857,0.32857142857142857,0.38571428571428573,0.36,0.5742857142857143,0.3742857142857143,0.68,0.38571428571428573,0.7542857142857143,0.3942857142857143,0.38857142857142857,0.4514285714285714,0.5628571428571428,0.44857142857142857,0.6628571428571428,0.44857142857142857,0.7371428571428571,0.44571428571428573,0.37714285714285717,0.5371428571428571,0.52,0.5257142857142857,0.6028571428571429,0.5171428571428571,0.6685714285714286,0.5114285714285715
delete,0.10285714285714286,0.4828571428571429,0.15714285714285714,0.3342857142857143,0.2542857142857143,0.2342857142857143,0.3742857142857143,0.20857142857142857,0.46,0.23714285714285716,0.3628571428571429,0.28,0.54,0.29714285714285715,0.6342857142857142,0.3142857142857143,0.7028571428571428,0.3342857142857143,0.38285714285714284,0.3657142857142857,0.5742857142857143,0.3742857142857143,0.68,0.38571428571428573,0.7542857142857143,0.3942857142857143,0.38857142857142857,0.4542857142857143,0.5628571428571428,0.4514285714285714,0.6628571428571428,0.4514285714285714,0.7371428571428571,0.44857142857142857,0.38,0.5371428571428571,0.52,0.5285714285714286,0.6028571428571429,0.52,0.6685714285714286,0.5085714285714286
delete,0.10857142857142857,0.4828571428571429,0.16,0.33714285714285713,0.2571428571428571,0.2342857142857143,0.37714285714285717,0.20857142857142857,0.46,0.24,0.36857142857142855,0.28,0.5428571428571428,0.29714285714285715,0.6371428571428571,0.3171428571428571,0.7028571428571428,0.33714285714285713,0.38857142857142857,0.36857142857142855,0.5742857142857143,0.3742857142857143,0.68,0.38571428571428573,0.7514285714285714,0.3942857142857143,0.38857142857142857,0.4542857142857143,0.5628571428571428,0.44857142857142857,0.6628571428571428,0.44857142857142857,0.7342857142857143,0.44571428571428573,0.38,0.54,0.52,0.5285714285714286,0.6,0.52,0.6628571428571428,0.5085714285714286
